sortId,link,status,comment_count,actual_count,备注
228,https://www.indiegogo.com//projects/accusage-thermo-7-in-1-hot-cold-massage-wrap--2#/,pending,0,0,
229,https://www.indiegogo.com//projects/accutension-smartphone-enabled-blood-pressure-kit#/,pending,0,0,
230,https://www.indiegogo.com//projects/acespade-solid-titanium-lifetime-poker-opener#/,pending,0,0,
231,https://www.indiegogo.com//projects/achilles-the-future-of-sporting-footwear#/,pending,0,0,
232,https://www.indiegogo.com//projects/acid-attack-survivors-empowerment-project-by-atijeevan-foundation#/,pending,0,0,
233,https://www.indiegogo.com//projects/acid-survivor-chanchal-needs-funds-for-her-further-surgery#/,pending,0,0,
234,https://www.indiegogo.com//projects/acquire-lands-for-lakota-cultural-and-bison-camp#/,pending,0,0,
235,https://www.indiegogo.com//projects/acro-yoga-mpls-teacher-training#/,pending,0,0,
236,https://www.indiegogo.com//projects/across-the-country-fitness#/,pending,0,0,
237,https://www.indiegogo.com//projects/acteon-8-in-1-hybrid-adventure-blanket#/,pending,0,0,
238,https://www.indiegogo.com//projects/acteon-compression-packing-cubes#/,pending,0,0,
239,https://www.indiegogo.com//projects/action-on-diabetes#/,pending,0,0,
240,https://www.indiegogo.com//projects/active-lifesystems#/,pending,0,0,
241,https://www.indiegogo.com//projects/activeshelter#/,pending,0,0,
242,https://www.indiegogo.com//projects/actofit-redefining-fitness-tracking--3#/,pending,0,0,
243,https://www.indiegogo.com//projects/acton-blink-most-advanced-eboards-ever--2#/,pending,0,0,
244,https://www.indiegogo.com//projects/acts-assist-a-child-to-school-christian-ed#/,pending,0,0,
245,https://www.indiegogo.com//projects/adapted-bus-for-students-with-special-needs#/,pending,0,0,
246,https://www.indiegogo.com//projects/adaptive-mountain-bikes-for-people-with-disabilities#/,pending,0,0,
247,https://www.indiegogo.com//projects/adaptive-sports-association#/,pending,0,0,
248,https://www.indiegogo.com//projects/adaptix-multi-health-weight-loss-teas#/,pending,0,0,
249,https://www.indiegogo.com//projects/adaptozen#/,pending,0,0,
250,https://www.indiegogo.com//projects/add-e-simply-add-electricity-to-your-bicycle#/,pending,0,0,
251,https://www.indiegogo.com//projects/add-the-swiss-touch-to-your-apple-watch--3#/,pending,0,0,
252,https://www.indiegogo.com//projects/addiction-studies-program-graduation--2#/,pending,0,0,
253,https://www.indiegogo.com//projects/addit-mobile-power#/,pending,0,0,
254,https://www.indiegogo.com//projects/adiuvare-dance-therapy#/,pending,0,0,
255,https://www.indiegogo.com//projects/adobe-stoves-for-low-income-communities-in-mexico#/,pending,0,0,
256,https://www.indiegogo.com//projects/adopt-an-er-nurse-support-a-global-volunteer#/,pending,0,0,
257,https://www.indiegogo.com//projects/adoption-fundraiser#/,pending,0,0,
258,https://www.indiegogo.com//projects/advanced-survival-first-aid-go-bag#/,pending,0,0,
259,https://www.indiegogo.com//projects/adventure-pass-turn-your-travels-into-adventures#/,pending,0,0,
260,https://www.indiegogo.com//projects/advisor-watch-inspired-by-italian-dive-watch#/,pending,0,0,
261,https://www.indiegogo.com//projects/advocacy-for-diversity-in-naming-new-yale-colleges#/,pending,0,0,
262,https://www.indiegogo.com//projects/aem-sportswear#/,pending,0,0,
263,https://www.indiegogo.com//projects/aeon-ov-baphomet#/,pending,0,0,
264,https://www.indiegogo.com//projects/aerobicide-lucy-chaplin-science-starlet-crossover#/,pending,0,0,
265,https://www.indiegogo.com//projects/aerogogo-ps1-automatic-inflation-airtight-lounger#/,pending,0,0,
266,https://www.indiegogo.com//projects/aerowood-the-marvelous-modular-wooden-drone#/,pending,0,0,
267,https://www.indiegogo.com//projects/aesthetic-addictions-get-fit-with-a-message#/,pending,0,0,
268,https://www.indiegogo.com//projects/aesthetics-therapeutics-lab-at-vortex-immersion-media-2014#/,pending,0,0,
269,https://www.indiegogo.com//projects/affordable-high-quality-watches-draxas#/,pending,0,0,
270,https://www.indiegogo.com//projects/africa-cocoa-village#/,pending,0,0,
271,https://www.indiegogo.com//projects/africa-thryves-change-is-coming-to-africa#/,pending,0,0,
272,https://www.indiegogo.com//projects/africa-trip--5#/,pending,0,0,
273,https://www.indiegogo.com//projects/african-american-art-and-fashion-collective#/,pending,0,0,
274,https://www.indiegogo.com//projects/african-american-entrepreneurial-academy#/,pending,0,0,
275,https://www.indiegogo.com//projects/african-history-network-2015-summer-campaign#/,pending,0,0,
276,https://www.indiegogo.com//projects/afrocenchix-swirl-conditioner-spring-styler#/,pending,0,0,
277,https://www.indiegogo.com//projects/afropolitan-scholarship-fund-2022#/,pending,0,0,
278,https://www.indiegogo.com//projects/afunky-s-uncle-children-s-music-for-all#/,pending,0,0,
279,https://www.indiegogo.com//projects/against-all-odds--3#/,pending,0,0,
280,https://www.indiegogo.com//projects/agent-of-influence-the-secret-life-of-pamela-more#/,pending,0,0,
281,https://www.indiegogo.com//projects/agricultural-mission-center#/,pending,0,0,
282,https://www.indiegogo.com//projects/agua-de-luis-water-tank-project#/,pending,0,0,
283,https://www.indiegogo.com//projects/ah-lez-beta-2-0-development#/,pending,0,0,
284,https://www.indiegogo.com//projects/ahp-10-13-contrast-not-just-another-book-project#/,pending,0,0,
285,https://www.indiegogo.com//projects/ai--9#/,pending,0,0,
286,https://www.indiegogo.com//projects/aide-pour-les-enfants-d-anakao-madagascar#/,pending,0,0,
287,https://www.indiegogo.com//projects/aido-the-next-home-robot-scam#/,pending,0,0,
288,https://www.indiegogo.com//projects/aids-games-jerseys#/,pending,0,0,
289,https://www.indiegogo.com//projects/aiesec-miami-at-wnc#/,pending,0,0,
290,https://www.indiegogo.com//projects/aifi-stackable-speakers#/,pending,0,0,
291,https://www.indiegogo.com//projects/aikido-of-denton-mat-project#/,pending,0,0,
292,https://www.indiegogo.com//projects/aimee-s-yoga-teacher-training--2#/,pending,0,0,
293,https://www.indiegogo.com//projects/aior-all-in-one-robot#/,pending,0,0,
294,https://www.indiegogo.com//projects/aiper-flash-150w-the-most-reliable-power-station#/,pending,0,0,
295,https://www.indiegogo.com//projects/air-acoustically-stunning-wireless-headphones#/,pending,0,0,
296,https://www.indiegogo.com//projects/air-purifing-billboards-suck-pollution-from-sky#/,pending,0,0,
297,https://www.indiegogo.com//projects/airable-advanced-nanofiber-mask#/,pending,0,0,
298,https://www.indiegogo.com//projects/airbolt-the-truly-smart-travel-lock#/,pending,0,0,
299,https://www.indiegogo.com//projects/airdog-x3-world-s-most-effective-air-purifier#/,pending,0,0,
300,https://www.indiegogo.com//projects/aire-control-auto#/,pending,0,0,
301,https://www.indiegogo.com//projects/aire-fresco-la-paz-interior-en-tu-bolsillo#/,pending,0,0,
302,https://www.indiegogo.com//projects/airfares-for-unicef-summit#/,pending,0,0,
303,https://www.indiegogo.com//projects/airline-crew-health-research-blood-test-for-oil#/,pending,0,0,
304,https://www.indiegogo.com//projects/airppt-smart-toolbox-for-dopamine-storytelling--2#/,pending,0,0,
305,https://www.indiegogo.com//projects/airtime-for-let-s-talk-native-with-john-kane#/,pending,0,0,
306,https://www.indiegogo.com//projects/airview-wireless-touchscreen-portable-monitor#/,pending,0,0,
307,https://www.indiegogo.com//projects/airz-reusable-mask-with-3-active-air-flow-speed#/,pending,0,0,
308,https://www.indiegogo.com//projects/airzen-clean-air-and-defence-from-virus#/,pending,0,0,
309,https://www.indiegogo.com//projects/akaso-seemor-ai-full-color-night-vision-goggles#/,pending,0,0,
310,https://www.indiegogo.com//projects/aktiv-the-most-affordable-action-camera--4#/,pending,0,0,
311,https://www.indiegogo.com//projects/akylone-french-hypercar#/,pending,0,0,
312,https://www.indiegogo.com//projects/albio-blood-alcohol-test-for-paramedics#/,pending,0,0,
313,https://www.indiegogo.com//projects/albo-portable-cordless-pressure-washer#/,pending,0,0,
